fname,label,filepath,score
e00733,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00733.wav,1
e00734,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00734.wav,1
e00735,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00735.wav,1
e00736,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00736.wav,1
e00737,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00737.wav,0
e00738,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00738.wav,1
e00739,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00739.wav,1
e00740,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00740.wav,1
e00741,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00741.wav,1
e00742,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00742.wav,1
e00743,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00743.wav,1
e00744,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00744.wav,1
e00745,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00745.wav,1
e00746,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00746.wav,1
e00747,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00747.wav,1
e00748,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00748.wav,1
e00749,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00749.wav,1
e00750,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00750.wav,1
e00751,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00751.wav,1
e00752,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00752.wav,1
e00753,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00753.wav,1
e00754,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00754.wav,0
e00755,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00755.wav,1
e00756,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00756.wav,1
e00757,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00757.wav,1
e00758,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00758.wav,1
e00759,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00759.wav,0
e00760,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00760.wav,1
e00761,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00761.wav,1
e00762,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00762.wav,1
e00763,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00763.wav,1
e00764,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00764.wav,1
e00765,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00765.wav,1
e00766,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00766.wav,1
e00767,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00767.wav,1
e00768,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00768.wav,1
e00769,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00769.wav,1
e00770,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00770.wav,1
e00771,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00771.wav,1
e00772,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00772.wav,1
e00773,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00773.wav,1
e00774,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00774.wav,1
e00775,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00775.wav,1
e00776,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00776.wav,0
e00777,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00777.wav,0
e00778,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00778.wav,1
e00779,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00779.wav,1
e00780,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00780.wav,1
e00781,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00781.wav,1
e00782,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00782.wav,1
e00783,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00783.wav,1
e00784,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00784.wav,1
e00785,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00785.wav,1
e00786,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00786.wav,1
e00787,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00787.wav,1
e00788,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00788.wav,1
e00789,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00789.wav,1
e00790,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00790.wav,1
e00791,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00791.wav,1
e00792,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00792.wav,1
e00793,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00793.wav,1
e00794,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00794.wav,1
e00795,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00795.wav,1
e00796,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00796.wav,0
e00797,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00797.wav,1
e00798,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00798.wav,1
e00799,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00799.wav,1
e00800,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00800.wav,1
e00801,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00801.wav,1
e00802,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00802.wav,1
e00803,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00803.wav,1
e00804,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00804.wav,1
e00805,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00805.wav,0
e00806,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00806.wav,1
e00807,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00807.wav,0
e00808,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00808.wav,1
e00809,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00809.wav,1
e00810,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00810.wav,1
e00811,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00811.wav,1
e00812,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00812.wav,0
e00813,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00813.wav,1
e00814,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00814.wav,1
e00815,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00815.wav,1
e00816,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00816.wav,1
e00817,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00817.wav,1
e00818,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00818.wav,1
e00819,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00819.wav,1
e00820,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00820.wav,1
e00821,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00821.wav,1
e00822,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00822.wav,1
e00823,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00823.wav,0
e00824,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00824.wav,1
e00825,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00825.wav,1
e00826,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00826.wav,1
e00827,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00827.wav,1
e00828,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00828.wav,1
e00829,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00829.wav,1
e00830,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00830.wav,1
e00831,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00831.wav,0
e00832,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00832.wav,1
e00833,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00833.wav,0
e00834,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00834.wav,1
e00835,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00835.wav,1
e00836,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00836.wav,1
e00837,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00837.wav,1
e00838,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00838.wav,1
e00839,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00839.wav,1
e00840,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00840.wav,1
e00841,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00841.wav,1
e00842,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00842.wav,1
e00843,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00843.wav,1
e00844,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00844.wav,0
e00845,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00845.wav,1
e00846,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00846.wav,1
e00847,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00847.wav,1
e00848,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00848.wav,1
e00849,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00849.wav,0
e00850,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00850.wav,1
e00851,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00851.wav,0
e00852,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00852.wav,1
e00853,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00853.wav,1
e00854,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00854.wav,1
e00855,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00855.wav,1
e00856,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00856.wav,1
e00857,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00857.wav,1
e00858,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00858.wav,1
e00859,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00859.wav,1
e00860,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00860.wav,1
e00861,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00861.wav,1
e00862,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00862.wav,1
e00863,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00863.wav,1
e00864,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00864.wav,1
e00865,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00865.wav,1
e00866,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00866.wav,1
e00867,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00867.wav,1
e00868,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00868.wav,1
e00869,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00869.wav,1
e00870,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00870.wav,1
e00871,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00871.wav,1
e00872,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00872.wav,1
e00873,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00873.wav,1
e00874,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00874.wav,1
e00875,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00875.wav,1
e00876,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00876.wav,1
e00877,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00877.wav,1
e00878,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00878.wav,1
e00879,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00879.wav,1
e00880,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00880.wav,1
e00881,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00881.wav,0
e00882,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00882.wav,1
e00883,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00883.wav,1
e00884,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00884.wav,1
e00885,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00885.wav,1
e00886,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00886.wav,1
e00887,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00887.wav,1
e00888,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00888.wav,1
e00889,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00889.wav,1
e00890,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00890.wav,0
e00891,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00891.wav,1
e00892,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00892.wav,1
e00893,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00893.wav,1
e00894,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00894.wav,1
e00895,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00895.wav,1
e00896,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00896.wav,1
e00897,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00897.wav,1
e00898,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00898.wav,1
e00899,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00899.wav,1
e00900,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00900.wav,1
e00901,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00901.wav,0
e00902,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00902.wav,1
e00903,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00903.wav,1
e00904,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00904.wav,1
e00905,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00905.wav,1
e00906,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00906.wav,1
e00907,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00907.wav,1
e00908,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00908.wav,1
e00909,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00909.wav,1
e00910,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00910.wav,1
e00911,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00911.wav,1
e00912,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00912.wav,1
e00913,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00913.wav,1
e00914,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00914.wav,1
e00915,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00915.wav,1
e00916,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00916.wav,1
e00917,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00917.wav,1
e00918,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00918.wav,0
e00919,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00919.wav,1
e00920,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00920.wav,1
e00921,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00921.wav,0
e00922,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00922.wav,1
e00923,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00923.wav,1
e00924,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00924.wav,0
e00925,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00925.wav,1
e00926,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00926.wav,1
e00927,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00927.wav,1
e00928,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00928.wav,1
e00929,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00929.wav,1
e00930,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00930.wav,1
e00931,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00931.wav,1
e00932,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00932.wav,1
e00933,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00933.wav,1
e00934,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00934.wav,1
e00935,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00935.wav,0
e00936,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00936.wav,1
e00937,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00937.wav,1
e00938,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00938.wav,1
e00939,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00939.wav,1
e00940,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00940.wav,1
e00941,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00941.wav,1
e00942,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00942.wav,1
e00943,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00943.wav,1
e00944,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00944.wav,1
e00945,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00945.wav,1
e00946,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00946.wav,1
e00947,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00947.wav,1
e00948,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00948.wav,0
e00949,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00949.wav,1
e00950,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00950.wav,1
e00951,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00951.wav,1
e00952,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00952.wav,0
e00953,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00953.wav,1
e00954,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00954.wav,1
e00955,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00955.wav,1
e00956,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00956.wav,1
e00957,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00957.wav,1
e00958,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00958.wav,1
e00959,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00959.wav,1
e00960,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00960.wav,1
e00961,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00961.wav,1
e00962,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00962.wav,1
e00963,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00963.wav,0
e00964,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00964.wav,1
e00965,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00965.wav,1
e00966,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00966.wav,1
e00967,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00967.wav,1
e00968,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00968.wav,1
e00969,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00969.wav,0
e00970,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00970.wav,1
e00971,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00971.wav,1
e00972,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00972.wav,1
e00973,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00973.wav,1
e00974,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00974.wav,1
e00975,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00975.wav,1
e00976,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00976.wav,1
e00977,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00977.wav,1
e00978,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00978.wav,1
e00979,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00979.wav,1
e00980,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00980.wav,1
e00981,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00981.wav,1
e00982,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00982.wav,1
e00983,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00983.wav,1
e00984,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00984.wav,1
e00985,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00985.wav,1
e00986,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00986.wav,1
e00987,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00987.wav,1
e00988,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00988.wav,1
e00989,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00989.wav,0
e00990,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00990.wav,0
e00991,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00991.wav,1
e00992,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00992.wav,1
e00993,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00993.wav,0
e00994,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00994.wav,1
e00995,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00995.wav,1
e00996,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00996.wav,1
e00997,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00997.wav,1
e00998,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00998.wav,1
e00999,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00999.wav,1
e01000,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01000.wav,1
e01001,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01001.wav,0
e01002,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01002.wav,1
e01003,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01003.wav,1
e01004,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01004.wav,0
e01005,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01005.wav,1
e01006,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01006.wav,1
e01007,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01007.wav,1
e01008,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01008.wav,1
e01009,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01009.wav,1
e01010,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01010.wav,1
e01011,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01011.wav,1
e01012,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01012.wav,1
e01013,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01013.wav,1
e01014,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01014.wav,0
e01015,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01015.wav,1
e01016,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01016.wav,1
e01017,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01017.wav,1
e01018,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01018.wav,0
e01019,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01019.wav,1
e01020,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01020.wav,1
e01021,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01021.wav,1
e01022,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01022.wav,1
e01023,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01023.wav,1
e01024,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01024.wav,1
e01025,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01025.wav,1
e01026,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01026.wav,1
e01027,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01027.wav,0
e01028,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01028.wav,0
e01029,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01029.wav,0
e01030,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01030.wav,1
e01031,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01031.wav,1
e01032,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01032.wav,1
e01033,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01033.wav,1
e01034,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01034.wav,1
e01035,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01035.wav,1
e01036,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01036.wav,1
e01037,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01037.wav,1
e01038,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01038.wav,1
e01039,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01039.wav,1
e01040,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01040.wav,1
e01041,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01041.wav,1
e01042,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01042.wav,1
e01043,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01043.wav,1
e01044,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01044.wav,1
e01045,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01045.wav,1
e01046,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01046.wav,1
e01047,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01047.wav,1
e01048,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01048.wav,1
e01049,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e01049.wav,1
